codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,mae,rmse,spearman,n
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,1.655,3.013,3.985,0.831,239
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,-5.015,5.069,5.615,0.847,472
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,-2.482,3.107,3.839,0.825,480
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,1.03,1.474,1.919,0.897,412
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,0.611,2.61,3.013,0.818,472
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,-2.112,2.965,3.307,0.874,240
116081,YURA,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,-8.394,8.394,8.578,0.853,391
116081,YURA,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,-6.071,6.071,6.378,0.832,392
116081,YURA,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,-0.839,1.244,1.54,0.902,340
116081,YURA,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,-0.434,1.941,2.344,0.881,384
116081,YURA,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,-2.759,3.487,3.641,0.82,196
116084,CAMANA,AREQUIPA,CAMANA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,-0.566,1.333,1.835,0.19,358
116084,CAMANA,AREQUIPA,CAMANA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,-1.387,1.572,2.149,0.344,362
116084,CAMANA,AREQUIPA,CAMANA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,-2.086,2.193,2.521,0.692,304
116084,CAMANA,AREQUIPA,CAMANA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,-0.258,1.112,1.328,0.693,358
116084,CAMANA,AREQUIPA,CAMANA,mpas15,temp,20260823,20260921,00Z,D1,3h,-1.92,2.006,2.437,0.482,181
472D23BE,OCOÑA,AREQUIPA,CAMANA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,-1.493,1.592,1.857,0.64,472
472D23BE,OCOÑA,AREQUIPA,CAMANA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,-2.109,2.12,2.334,0.686,480
