codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,rmse,spearman,n,pod_0p1,far_0p1,csi_0p1,eventos_0p1,pod_1,far_1,csi_1,eventos_1,pod_5,far_5,csi_5,eventos_5,pod_25,far_25,csi_25,eventos_25
47E074C0,HACIENDA BARRIOS,PIURA,MORROPON,mpas15,pp,20260825,20260923,00Z,D1,6h,0.267,1.164,0.167,115,1.0,0.941,0.059,1,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472F95C4,HACIENDA BIGOTE ,PIURA,MORROPON,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.278,1.235,0.206,236,1.0,0.943,0.057,4,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472F95C4,HACIENDA BIGOTE ,PIURA,MORROPON,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.064,0.311,0.234,178,0.75,0.842,0.15,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472F95C4,HACIENDA BIGOTE ,PIURA,MORROPON,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.119,0.405,0.061,203,0.333,0.964,0.033,3,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472F95C4,HACIENDA BIGOTE ,PIURA,MORROPON,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.013,0.12,0.133,232,0.25,0.909,0.071,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472F95C4,HACIENDA BIGOTE ,PIURA,MORROPON,mpas15,pp,20260825,20260923,00Z,D1,6h,0.264,1.138,0.051,118,0.5,0.944,0.053,2,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472FA05E,MALACASI,PIURA,MORROPON,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.278,1.216,0.159,236,1.0,0.971,0.029,2,1.0,0.846,0.154,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472FA05E,MALACASI,PIURA,MORROPON,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.064,0.282,0.251,177,1.0,0.895,0.105,2,1.0,0.5,0.5,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472FA05E,MALACASI,PIURA,MORROPON,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.068,0.251,0.182,203,1.0,0.933,0.067,1,1.0,0.8,0.2,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472FA05E,MALACASI,PIURA,MORROPON,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.008,0.1,0.31,232,1.0,0.778,0.222,2,0.5,0.0,0.5,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472FA05E,MALACASI,PIURA,MORROPON,mpas15,pp,20260825,20260923,00Z,D1,6h,0.141,0.408,0.165,118,1.0,0.941,0.059,1,1.0,0.923,0.077,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472F7636,MORROPON,PIURA,MORROPON,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.117,0.823,0.075,238,0.5,0.923,0.071,4,1.0,0.667,0.333,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472F7636,MORROPON,PIURA,MORROPON,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.004,0.183,0.289,179,0.667,0.8,0.182,3,1.0,0.0,1.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472F7636,MORROPON,PIURA,MORROPON,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.105,0.383,0.05,205,0.333,0.969,0.029,3,1.0,0.9,0.1,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472F7636,MORROPON,PIURA,MORROPON,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.014,0.248,0.17,234,0.5,0.833,0.143,4,0.5,0.75,0.2,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472F7636,MORROPON,PIURA,MORROPON,mpas15,pp,20260825,20260923,00Z,D1,6h,0.134,0.409,0.109,119,0.5,0.947,0.05,2,1.0,0.909,0.091,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E067B6,SALITRAL,PIURA,MORROPON,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.261,1.238,0.177,232,1.0,0.943,0.057,4,0.5,0.846,0.133,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E067B6,SALITRAL,PIURA,MORROPON,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.037,0.353,0.341,175,1.0,0.789,0.211,4,0.5,0.5,0.333,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E067B6,SALITRAL,PIURA,MORROPON,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.057,0.269,0.253,199,1.0,0.867,0.133,2,0.5,0.8,0.167,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E067B6,SALITRAL,PIURA,MORROPON,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.022,0.223,0.462,228,0.5,0.333,0.4,4,0.25,0.0,0.25,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E067B6,SALITRAL,PIURA,MORROPON,mpas15,pp,20260825,20260923,00Z,D1,6h,0.123,0.417,0.219,116,1.0,0.882,0.118,2,1.0,0.846,0.154,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E08444,SAN PEDRO,PIURA,MORROPON,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.954,2.084,0.198,232,1.0,0.971,0.029,4,1.0,0.963,0.037,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E08444,SAN PEDRO,PIURA,MORROPON,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.175,0.548,0.194,175,0.667,0.955,0.044,3,1.0,0.667,0.333,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E08444,SAN PEDRO,PIURA,MORROPON,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.115,0.402,0.133,199,0.667,0.943,0.056,3,1.0,0.917,0.083,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E08444,SAN PEDRO,PIURA,MORROPON,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.038,0.462,0.134,228,0.5,0.882,0.105,4,0.5,0.833,0.143,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E08444,SAN PEDRO,PIURA,MORROPON,mpas15,pp,20260825,20260923,00Z,D1,6h,0.19,0.56,0.197,116,1.0,0.9,0.1,2,1.0,0.909,0.091,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105145,SANTO DOMINGO,PIURA,MORROPON,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.115,0.233,S/D,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105145,SANTO DOMINGO,PIURA,MORROPON,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.0,S/D,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105145,SANTO DOMINGO,PIURA,MORROPON,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.0,S/D,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105145,SANTO DOMINGO,PIURA,MORROPON,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.001,0.002,S/D,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105145,SANTO DOMINGO,PIURA,MORROPON,mpas15,pp,20260825,20260923,00Z,D1,6h,0.0,0.0,S/D,3,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E0B1DE,PUENTE SIMON RODRIGUEZ,PIURA,PAITA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.007,0.189,0.025,234,0.25,0.833,0.111,4,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E0B1DE,PUENTE SIMON RODRIGUEZ,PIURA,PAITA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.021,0.232,0.391,176,0.0,1.0,0.0,4,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E0B1DE,PUENTE SIMON RODRIGUEZ,PIURA,PAITA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.019,0.222,0.074,201,0.0,1.0,0.0,4,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E0B1DE,PUENTE SIMON RODRIGUEZ,PIURA,PAITA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.014,0.21,0.087,231,0.0,1.0,0.0,4,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E0B1DE,PUENTE SIMON RODRIGUEZ,PIURA,PAITA,mpas15,pp,20260825,20260923,00Z,D1,6h,-0.02,0.204,-0.118,117,0.0,S/D,0.0,2,0.0,S/D,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E0E1A2,BOCATOMA CHIPILLICO,PIURA,PIURA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.547,1.111,0.168,212,1.0,0.983,0.017,2,1.0,0.949,0.051,2,1.0,0.333,0.667,2,S/D,S/D,S/D,0
47E0E1A2,BOCATOMA CHIPILLICO,PIURA,PIURA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.242,0.725,0.207,154,1.0,0.962,0.038,2,1.0,0.846,0.154,2,0.0,1.0,0.0,2,S/D,S/D,S/D,0
47E0E1A2,BOCATOMA CHIPILLICO,PIURA,PIURA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.13,0.445,0.16,180,1.0,0.973,0.027,1,1.0,0.909,0.091,1,0.0,S/D,0.0,1,S/D,S/D,S/D,0
47E0E1A2,BOCATOMA CHIPILLICO,PIURA,PIURA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.008,0.521,0.314,208,1.0,0.714,0.286,2,0.0,1.0,0.0,2,0.0,S/D,0.0,2,S/D,S/D,S/D,0
47E0E1A2,BOCATOMA CHIPILLICO,PIURA,PIURA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.142,0.678,0.154,106,1.0,0.941,0.059,1,1.0,0.909,0.091,1,0.0,S/D,0.0,1,S/D,S/D,S/D,0
47E0F2D4,LAGARTERA,PIURA,PIURA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.442,0.933,0.154,226,0.917,0.903,0.096,12,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E0F2D4,LAGARTERA,PIURA,PIURA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.219,0.68,0.024,170,0.444,0.922,0.071,9,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E0F2D4,LAGARTERA,PIURA,PIURA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.138,0.399,-0.068,194,0.143,0.972,0.024,7,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E0F2D4,LAGARTERA,PIURA,PIURA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.028,0.259,0.2,223,0.083,0.909,0.045,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E0F2D4,LAGARTERA,PIURA,PIURA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.157,0.52,0.19,113,0.333,0.875,0.1,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105112,MIRAFLORES,PIURA,PIURA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105112,MIRAFLORES,PIURA,PIURA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105112,MIRAFLORES,PIURA,PIURA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105112,MIRAFLORES,PIURA,PIURA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105112,MIRAFLORES,PIURA,PIURA,mpas15,pp,20260825,20260923,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
104113,PARTIDOR,PIURA,PIURA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
104113,PARTIDOR,PIURA,PIURA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
104113,PARTIDOR,PIURA,PIURA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
104113,PARTIDOR,PIURA,PIURA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
104113,PARTIDOR,PIURA,PIURA,mpas15,pp,20260825,20260923,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105143,SAN MIGUEL,PIURA,PIURA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.031,0.371,-0.039,240,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
105143,SAN MIGUEL,PIURA,PIURA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.003,0.025,-0.021,180,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105143,SAN MIGUEL,PIURA,PIURA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.007,0.092,0.159,206,0.0,1.0,0.0,1,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105143,SAN MIGUEL,PIURA,PIURA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.001,0.017,-0.021,236,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105143,SAN MIGUEL,PIURA,PIURA,mpas15,pp,20260825,20260923,00Z,D1,6h,-0.001,0.009,0.116,120,0.0,S/D,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E0522C,TAMBO GRANDE,PIURA,PIURA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.208,2.879,0.241,230,0.625,0.815,0.167,8,0.333,0.778,0.154,6,0.0,1.0,0.0,4,0.0,S/D,0.0,2
47E0522C,TAMBO GRANDE,PIURA,PIURA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.223,2.366,0.434,174,0.8,0.692,0.286,5,0.0,1.0,0.0,4,0.0,S/D,0.0,3,0.0,S/D,0.0,1
47E0522C,TAMBO GRANDE,PIURA,PIURA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.378,3.062,0.001,197,0.143,0.875,0.071,7,0.0,S/D,0.0,5,0.0,S/D,0.0,4,0.0,S/D,0.0,2
47E0522C,TAMBO GRANDE,PIURA,PIURA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.353,2.868,0.108,226,0.0,1.0,0.0,8,0.0,S/D,0.0,6,0.0,S/D,0.0,4,0.0,S/D,0.0,2
47E0522C,TAMBO GRANDE,PIURA,PIURA,mpas15,pp,20260825,20260923,00Z,D1,6h,-0.336,2.846,-0.091,115,0.0,1.0,0.0,4,0.0,1.0,0.0,3,0.0,S/D,0.0,2,0.0,S/D,0.0,1
105144,BERNAL,PIURA,SECHURA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105144,BERNAL,PIURA,SECHURA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105144,BERNAL,PIURA,SECHURA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105144,BERNAL,PIURA,SECHURA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105144,BERNAL,PIURA,SECHURA,mpas15,pp,20260825,20260923,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105120,CHUSIS,PIURA,SECHURA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.036,0.046,S/D,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105120,CHUSIS,PIURA,SECHURA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.0,S/D,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105120,CHUSIS,PIURA,SECHURA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.0,S/D,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105120,CHUSIS,PIURA,SECHURA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.0,S/D,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105120,CHUSIS,PIURA,SECHURA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.0,0.0,S/D,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E0D438,ALAMOR,PIURA,SULLANA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.089,0.597,0.107,234,0.25,0.765,0.138,16,0.5,0.8,0.167,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E0D438,ALAMOR,PIURA,SULLANA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.112,0.85,0.21,176,0.231,0.75,0.136,13,1.0,0.8,0.2,1,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E0D438,ALAMOR,PIURA,SULLANA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.066,0.293,0.266,201,0.583,0.759,0.206,12,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E0D438,ALAMOR,PIURA,SULLANA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.095,0.829,0.047,231,0.25,0.667,0.167,16,1.0,0.667,0.333,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E0D438,ALAMOR,PIURA,SULLANA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.132,0.566,0.151,117,0.5,0.733,0.211,8,0.0,1.0,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E09732,LA ARDILLA,PIURA,SULLANA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.076,0.734,0.236,208,0.5,0.733,0.211,8,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E09732,LA ARDILLA,PIURA,SULLANA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.118,0.944,0.385,159,0.5,0.7,0.231,6,0.0,1.0,0.0,1,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E09732,LA ARDILLA,PIURA,SULLANA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.05,0.48,0.17,179,0.571,0.862,0.125,7,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E09732,LA ARDILLA,PIURA,SULLANA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.033,0.538,0.195,204,0.5,0.5,0.333,8,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E09732,LA ARDILLA,PIURA,SULLANA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.128,0.689,0.276,104,0.75,0.786,0.2,4,0.0,1.0,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472FD6CE,LANCONES,PIURA,SULLANA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.005,0.118,0.235,234,0.75,0.7,0.273,4,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472FD6CE,LANCONES,PIURA,SULLANA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.015,0.207,0.387,176,0.667,0.667,0.286,3,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472FD6CE,LANCONES,PIURA,SULLANA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.007,0.155,0.262,202,0.25,0.857,0.1,4,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472FD6CE,LANCONES,PIURA,SULLANA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.037,0.423,0.142,230,0.5,0.778,0.182,4,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472FD6CE,LANCONES,PIURA,SULLANA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.036,0.27,0.045,117,0.5,0.833,0.143,2,0.0,1.0,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
270202,PUENTE AZANGARO,PUNO,AZANGARO,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.198,1.445,0.534,234,1.0,0.629,0.371,26,0.833,0.677,0.303,12,0.0,1.0,0.0,4,S/D,S/D,S/D,0
270202,PUENTE AZANGARO,PUNO,AZANGARO,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.204,1.075,0.567,177,0.95,0.596,0.396,20,0.8,0.652,0.32,10,0.5,0.667,0.25,4,S/D,S/D,S/D,0
270202,PUENTE AZANGARO,PUNO,AZANGARO,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.038,1.322,0.608,201,0.958,0.589,0.404,24,0.9,0.571,0.409,10,0.0,S/D,0.0,4,S/D,S/D,S/D,0
270202,PUENTE AZANGARO,PUNO,AZANGARO,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.235,1.637,0.556,230,0.84,0.543,0.42,25,0.636,0.682,0.269,11,0.333,0.833,0.125,3,S/D,S/D,S/D,0
270202,PUENTE AZANGARO,PUNO,AZANGARO,mpas15,pp,20260825,20260923,00Z,D1,6h,0.253,1.802,0.296,117,0.692,0.7,0.265,13,0.833,0.792,0.2,6,0.0,1.0,0.0,2,S/D,S/D,S/D,0
4721AAE4,AYMAÑA,PUNO,CARABAYA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.031,1.727,0.384,232,0.806,0.721,0.261,36,0.583,0.696,0.25,12,0.0,1.0,0.0,4,S/D,S/D,S/D,0
4721AAE4,AYMAÑA,PUNO,CARABAYA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.605,2.523,0.364,174,0.929,0.755,0.241,28,0.556,0.898,0.094,9,0.0,1.0,0.0,3,S/D,S/D,S/D,0
4721AAE4,AYMAÑA,PUNO,CARABAYA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.098,1.859,0.218,199,0.657,0.739,0.23,35,0.333,0.81,0.138,12,0.0,S/D,0.0,4,S/D,S/D,S/D,0
4721AAE4,AYMAÑA,PUNO,CARABAYA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.055,1.862,0.387,229,0.529,0.64,0.273,34,0.545,0.6,0.3,11,0.0,1.0,0.0,4,S/D,S/D,S/D,0
4721AAE4,AYMAÑA,PUNO,CARABAYA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.315,1.8,0.423,116,0.944,0.653,0.34,18,0.833,0.872,0.125,6,0.0,S/D,0.0,2,S/D,S/D,S/D,0
114137,CRUCERO,PUNO,CARABAYA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.425,1.12,0.462,224,0.824,0.702,0.28,34,0.75,0.75,0.231,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114137,CRUCERO,PUNO,CARABAYA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.454,1.327,0.333,168,0.8,0.726,0.256,25,0.556,0.821,0.156,9,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114137,CRUCERO,PUNO,CARABAYA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.014,0.52,0.495,192,0.419,0.552,0.277,31,0.091,0.75,0.071,11,S/D,S/D,S/D,0,S/D,S/D,S/D,0
114137,CRUCERO,PUNO,CARABAYA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.217,1.003,0.474,220,0.636,0.543,0.362,33,0.5,0.739,0.207,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114137,CRUCERO,PUNO,CARABAYA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.498,1.184,0.41,112,0.882,0.625,0.357,17,0.667,0.871,0.121,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4721B992,UPINA,PUNO,CARABAYA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.521,1.208,0.228,232,0.786,0.841,0.153,28,0.8,0.86,0.136,10,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4721B992,UPINA,PUNO,CARABAYA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.722,1.854,0.241,174,0.762,0.853,0.14,21,0.857,0.867,0.13,7,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4721B992,UPINA,PUNO,CARABAYA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.166,0.989,0.071,199,0.444,0.833,0.138,27,0.3,0.889,0.088,10,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4721B992,UPINA,PUNO,CARABAYA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.146,1.31,0.362,229,0.607,0.595,0.321,28,0.4,0.765,0.174,10,S/D,1.0,0.0,0,S/D,S/D,S/D,0
